galaxy,status,error,sep_masked_pixels,sep_masked_fraction,sep_truth_pixels,sep_toy_overlap_pixels,sep_toy_pixel_recall,sep_toy_associated_precision,sep_toy_f_score,sep_mean_per_toy_recall,sep_recovered_toys,sep_toy_count,sep_toy_detection_rate,sep_false_mask_fraction,sep_segments_raw,sep_segments_kept,sep_elapsed_seconds,mto_masked_pixels,mto_masked_fraction,mto_truth_pixels,mto_toy_overlap_pixels,mto_toy_pixel_recall,mto_toy_associated_precision,mto_toy_f_score,mto_mean_per_toy_recall,mto_recovered_toys,mto_toy_count,mto_toy_detection_rate,mto_false_mask_fraction,mto_segments_raw,mto_segments_kept,mto_elapsed_seconds,masked_fraction_difference_sep_minus_mto,toy_recall_difference_sep_minus_mto,f_score_difference_sep_minus_mto,comparison_elapsed_seconds
NGC4525,ok,,69775,0.03980330805278966,684,254,0.3713450292397661,0.0036402723038337515,0.007209866731006685,0.3333333333333333,2,6,0.3333333333333333,0.03967389350406406,474,473,0.23567441000000144,91939,0.05244681245525515,684,461,0.6739766081871345,0.005014194193976441,0.009954330997700357,0.7069761568405085,4,6,0.6666666666666666,0.052204203477579036,1400,965,3.803332609999984,-0.012643504402465491,-0.30263157894736836,-0.0027444642666936718,5.314850522000029
NGC4532,ok,,150155,0.11821832067078691,946,946,1.0,0.00630015650494489,0.012521426066008827,1.0,6,6,1.0,0.11756108553077362,923,923,0.21295006200000444,130390,0.10265716647640043,946,351,0.37103594080338265,0.002691924227318046,0.005345069135652069,0.2793436328225175,2,6,0.3333333333333333,0.10245713061099714,1536,1228,3.134840840000038,0.015561154194386487,0.6289640591966174,0.007176356930356759,4.058535877000054
NGC4535,ok,,462554,0.07856243285819225,1289,1289,1.0,0.002786701660779066,0.005557915070400977,1.0,6,6,1.0,0.0783606582998609,3034,3033,1.133580262999999,604652,0.1026970519173365,1289,1161,0.9006982156710628,0.001920112725997764,0.003832056256302181,0.9113888179944891,6,6,1.0,0.10252230721611515,9394,6091,86.4518393410001,-0.02413461905914424,0.09930178432893721,0.001725858814098796,89.45467188099997
NGC4540,ok,,70599,0.04395328683101029,2082,1134,0.5446685878962536,0.01606255046105469,0.03120485408841376,0.3471741637831603,2,6,0.3333333333333333,0.043303415025814355,453,452,0.23705749800001286,93298,0.05808515353984615,2082,1050,0.5043227665706052,0.011254260541490707,0.022017194380373244,0.6294917760986835,4,6,0.6666666666666666,0.05750598760960661,1386,931,3.5825517899999113,-0.014131866708835858,0.04034582132564846,0.009187659708040516,4.578095398999949
NGC4559,ok,,413388,0.10503472420724304,402,25,0.06218905472636816,6.047587254588909e-05,0.00012083423959013026,0.16666666666666666,1,6,0.16666666666666666,0.10503910096370693,2657,2656,0.7465764460000628,283333,0.07199000337167695,402,107,0.26616915422885573,0.00037764750311470956,0.0007542248929458827,0.34634529787833923,2,6,0.3333333333333333,0.0719701676481612,3530,2909,20.791426201000036,0.03304472083556609,-0.20398009950248758,-0.0006333906533557524,78.8414003370001
NGC4579,ok,,193784,0.09733839387430758,1142,74,0.0647985989492119,0.00038186847211328076,0.0007592624893549346,0.04584882280049566,0,6,0.0,0.09735707041211528,1255,1254,0.3808589170000687,143726,0.07219408206032867,1142,242,0.2119089316987741,0.0016837593754783406,0.003340972471491288,0.41414141414141414,3,6,0.5,0.07211389133762815,1873,1538,6.0249331479999455,0.025144311813978915,-0.1471103327495622,-0.0025817099821363533,7.819393135000041
NGC4618,ok,,96019,0.0813312304335452,600,44,0.07333333333333333,0.0004582426394776034,0.0009107939432202775,0.19727891156462585,1,6,0.16666666666666666,0.08133529718845552,567,566,0.19315047399993546,81393,0.06894253052705761,600,204,0.34,0.0025063580406177437,0.004976034539533864,0.5129251700680272,2,6,0.3333333333333333,0.06880470376070347,1166,878,2.1169716079999716,0.012388699906487596,-0.2666666666666667,-0.0040652405963135865,3.0335328109999864
NGC4625,ok,,95759,0.09636416696856258,809,520,0.6427688504326329,0.005430298979730365,0.010769613122359373,0.49992027425655744,3,6,0.5,0.09591896957531944,619,618,0.15551358999994136,53573,0.05391156462585034,809,328,0.4054388133498146,0.006122487073712504,0.012062814901989629,0.4433915755949654,3,6,0.5,0.053625148678985324,701,574,1.2307762619999494,0.04245260234271224,0.2373300370828183,-0.0012932017796302552,4.944917584999985
NGC4639,ok,,92294,0.11824453740062905,854,155,0.18149882903981265,0.0016794157800073678,0.0033280371022458882,0.16666666666666666,1,6,0.16666666666666666,0.11817525372556212,620,619,0.15157379100003254,73756,0.09449416105619864,854,253,0.2962529274004684,0.0034302294050653505,0.006781932716793995,0.3097798592950418,2,6,0.3333333333333333,0.09427317069416852,948,765,1.265475261000006,0.02375037634443042,-0.11475409836065573,-0.0034538956145481066,2.150494875999925
NGC4654,ok,,115116,0.10363836229132287,668,252,0.3772455089820359,0.0021890962159908265,0.004352933047744075,0.3333333333333333,2,6,0.3333333333333333,0.10347371673547558,562,561,0.20974864100003288,87384,0.07867138061142637,668,437,0.6541916167664671,0.005000915499404925,0.009925952846045518,0.6583029325163255,4,6,0.6666666666666666,0.07832505614465277,1256,955,2.3002907210000103,0.0249669816798965,-0.2769461077844312,-0.005573019798301443,3.340115333999961
NGC4668,ok,,69179,0.04395926306485261,732,471,0.6434426229508197,0.006808424521892482,0.013474274434638328,0.8333333333333334,5,6,0.8333333333333334,0.043680287353581586,471,470,0.2448893189999808,92549,0.05880954968110328,732,456,0.6229508196721312,0.004927119687949086,0.009776910624886096,0.8142296388346452,5,6,0.8333333333333334,0.05854702077273955,1398,949,3.8124771799999735,-0.014850286616250673,0.020491803278688492,0.0036973638097522327,5.204635365000058
NGC4713,ok,,96378,0.09324208228847404,422,272,0.6445497630331753,0.0028222208387806346,0.005619834710743802,0.5839416058394161,4,6,0.6666666666666666,0.09301690846972058,600,598,0.16955783799994606,97240,0.09407603479768428,422,228,0.5402843601895735,0.0023447141094199916,0.004669165079560116,0.5256408067150916,3,6,0.5,0.09389378732300306,1379,1026,2.2047094590000142,-0.0008339525092102423,0.10426540284360186,0.0009506696311836864,5.474149567999916
NGC4725,ok,,324503,0.09355303052798881,1562,875,0.560179257362356,0.0026964311578013146,0.005367028046555135,0.5277198284700492,3,6,0.5,0.09334280525085728,2090,2088,0.7032462290000012,224897,0.06483698427026284,1562,556,0.3559539052496799,0.0024722428489486296,0.004910381128592814,0.3923948220064725,2,6,0.3333333333333333,0.0647058297575691,2889,2339,16.434946857,0.028716046257725975,0.20422535211267606,0.0004566469179623214,18.866523643999926
NGC4765,ok,,62602,0.049056515061279504,732,57,0.0778688524590164,0.0009105140410849493,0.0017999810528310227,0.16666666666666666,1,6,0.16666666666666666,0.04903997842225268,444,443,0.213163232999932,157679,0.12356126383098769,732,118,0.16120218579234974,0.0007483558368584275,0.001489795531875943,0.20446096654275092,1,6,0.16666666666666666,0.12353966008775369,3238,1723,6.035522804000038,-0.07450474876970818,-0.08333333333333334,0.0003101855209550798,10.99598257599996
NGC4781,ok,,196925,0.06583363755377347,586,450,0.7679180887372014,0.0022851339342389236,0.004556708233971779,0.6426116838487973,4,6,0.6666666666666666,0.06569606903612774,1228,1227,0.5528395600000522,318294,0.10640828656361952,586,409,0.6979522184300341,0.0012849755257717708,0.0025652282990466634,0.6794169336977923,4,6,0.6666666666666666,0.1062923776844355,5620,3301,25.40109706999999,-0.040574649009846045,0.06996587030716728,0.0019914799349251156,29.449636727999973
NGC4900,ok,,72393,0.08362906691434355,676,522,0.772189349112426,0.00721064191289213,0.014287864894825439,0.6963510272862791,4,6,0.6666666666666666,0.08309093515598265,397,396,0.24245732800000042,71375,0.08245306384610764,676,491,0.7263313609467456,0.006879159369527145,0.013629234847538549,0.6663158716181323,4,6,0.6666666666666666,0.08194985248009175,1014,724,1.523081038999976,0.0011760030682359118,0.04585798816568043,0.00065863004728689,2.1705559689999063
NGC4981,ok,,68244,0.08265988372093024,468,273,0.5833333333333334,0.004000351679268507,0.007946210268948655,0.5131532172058301,3,6,0.5,0.08237591076336877,388,387,0.14612953899995773,66590,0.08065649224806201,468,378,0.8076923076923077,0.00567652800720829,0.011273822660980048,0.826784202400518,5,6,0.8333333333333334,0.08024413063606793,941,688,1.3665907210000796,0.002003391472868224,-0.22435897435897434,-0.0033276123920313923,1.9299362470000005
NGC5042,ok,,144341,0.08359162352178093,564,352,0.624113475177305,0.0024386695394932835,0.004858355474276251,0.6859903381642513,4,6,0.6666666666666666,0.08341501677696828,846,845,0.35964800299996114,169285,0.09803734204338811,564,381,0.675531914893617,0.0022506424077738726,0.004486337864809331,0.6448146203485713,4,6,0.6666666666666666,0.09784865506182452,2499,1696,6.693285921999973,-0.014445718521607184,-0.05141843971631199,0.00037201760946692017,8.450495005999983
NGC5068,ok,,514024,0.15391156666275418,1338,608,0.45440956651718983,0.0011828241482887958,0.0023595065216294566,0.521853998510296,3,6,0.5,0.15379112975744655,3273,3272,0.6732259460000023,357825,0.10714170221837893,1338,517,0.3863976083707025,0.0014448403549220988,0.0028789157012275766,0.47083867669270635,3,6,0.5,0.10702977895385751,4608,3635,23.889006705000043,0.04676986444437525,0.0680119581464873,-0.00051940917959812,25.846680902999992
NGC5134,ok,,55841,0.06923233330109822,1363,1349,0.9897285399853265,0.024157876828853352,0.04716453394867492,0.9962059620596206,6,6,1.0,0.06767418726271747,378,377,0.15033152600005906,58902,0.07302739736217631,1363,1286,0.9435069699192957,0.021832874944823607,0.04267817140960757,0.9770823369998406,6,6,1.0,0.07155391568172814,782,588,1.0856592700000647,-0.003795064061078088,0.04622157006603078,0.004486362539067347,1.5461254939999662
NGC5236,ok,,1596598,0.18337031524205924,1484,1263,0.851078167115903,0.0007910569849141738,0.0015806447979515444,0.8333333333333334,5,6,0.8333333333333334,0.18325649280981304,9955,9947,2.355662465000023,1265097,0.14529721050745611,1484,1414,0.9528301886792453,0.001117700856139885,0.002232782585559076,0.973738970935226,6,6,1.0,0.1451595524472183,16932,12989,194.90392048699994,0.038073104734603125,-0.10175202156334229,-0.0006521377876075316,200.01645659500002
NGC5569,ok,,90002,0.06980795482750062,899,899,1.0,0.009988666918512922,0.019779760398675482,1.0,6,6,1.0,0.06915889011092216,609,607,0.20001884300006623,94272,0.0731198808637379,899,837,0.9310344827586207,0.008878564154786151,0.0175893917264713,0.971689497716895,6,6,1.0,0.07252124953720988,1417,988,2.952498691999949,-0.0033119260362372838,0.06896551724137934,0.0021903686722041828,3.7390196540000034
NGC5669,ok,,117775,0.1450779435948288,478,128,0.26778242677824265,0.0010868180853322012,0.0021648499403820625,0.22361381281800963,1,6,0.16666666666666666,0.14500565123556838,776,775,0.15689000400004716,96238,0.11854817351457554,478,174,0.36401673640167365,0.001808017622976371,0.003598163695769056,0.33710999965975974,2,6,0.3333333333333333,0.1184035536842728,1299,1000,1.7581253890000426,0.02652977008025327,-0.09623430962343099,-0.0014333137553869933,5.904775730999972
NGC5713,ok,,95641,0.1081247604695306,950,200,0.21052631578947367,0.0020911533756443365,0.004141172573014049,0.3644736842105263,2,6,0.3333333333333333,0.10801466285948395,640,639,0.15985696600000665,61614,0.06965630839880028,950,337,0.3547368421052632,0.00546953614438277,0.010772968480276196,0.3657255941215092,2,6,0.3333333333333333,0.0693498024542974,834,675,1.2488701080000055,0.03846845207073031,-0.1442105263157895,-0.006631795907262148,3.0242479979999644
NGC6217,ok,,96871,0.09132294824803536,1357,1290,0.9506263817243921,0.013316678882224814,0.026265423300891804,0.9668690298571453,6,6,1.0,0.09022224949145503,574,573,0.18404663100000107,101015,0.09522961069128316,1357,1055,0.7774502579218865,0.010443993466316883,0.020611104598913767,0.7785818241114492,5,6,0.8333333333333334,0.09435574077657531,1290,963,2.2565096160000166,-0.003906662443247805,0.17317612380250558,0.005654318701978037,2.837030716999948
NGC6237,ok,,94031,0.08420638808317206,1102,1102,1.0,0.011719539300868862,0.0231675654084282,1.0,6,6,1.0,0.08330173516522033,516,514,0.18312103699997806,95508,0.08552906714857438,1102,707,0.6415607985480943,0.0074025212547639985,0.014636166028361453,0.7599053638126202,4,6,0.6666666666666666,0.08497979958245598,1404,937,2.441074910999987,-0.0013226790654023157,0.35843920145190566,0.008531399380066746,3.073053110999922
NGC6412,ok,,130065,0.13912450983118727,921,832,0.9033659066232356,0.0063968015992004,0.01270364771807674,0.8333333333333334,5,6,0.8333333333333334,0.13837087415855695,638,637,0.1655172370000173,110732,0.11844489464980607,921,660,0.7166123778501629,0.005960336668713651,0.011822342435939923,0.6636108279855241,5,6,0.8333333333333334,0.11785502820781596,1430,1059,2.0675400390000505,0.0206796151813812,0.18675352877307272,0.000881305282136818,2.771963886000094
NGC7418,ok,,284150,0.07353521551395073,900,890,0.9888888888888889,0.0031321485131092733,0.0062445185055253465,0.9943883277216611,6,6,1.0,0.07332196979992157,1874,1873,0.7033785749999879,388169,0.10045430607367496,900,816,0.9066666666666666,0.0021021771444911883,0.004194628716243135,0.9464956897581009,6,6,1.0,0.10026648650677476,6493,4051,36.85548616599999,-0.026919090559724232,0.08222222222222231,0.0020498897892822117,38.66198168099993
NGC7424,ok,,222461,0.08352519336186828,1175,914,0.7778723404255319,0.004108585325068214,0.00817399703088948,0.8333333333333334,5,6,0.8333333333333334,0.0832187362074956,1510,1509,0.47261278199994194,332809,0.12495644664714275,1175,844,0.7182978723404255,0.002535989110871401,0.005054134329788253,0.7982729305525226,5,6,0.8333333333333334,0.1246945693921438,5446,3369,21.563289881999935,-0.04143125328527447,0.05957446808510636,0.0031198627011012276,23.51295527000002
NGC7496,ok,,99231,0.0569002057400794,1882,1405,0.7465462274176408,0.014158881801050075,0.027790689624479545,0.528159440154225,3,6,0.5,0.0561551628927951,581,580,0.27804261999995106,101484,0.05819210205808889,1882,1087,0.577577045696068,0.010711048046982776,0.021032060832382023,0.6298500700052554,4,6,0.6666666666666666,0.057630996759020614,1458,1004,4.115957048000041,-0.0012918963180094875,0.16896918172157271,0.006758628792097522,4.8937011539999276
NGC7513,ok,,98233,0.058400622096555756,395,351,0.8886075949367088,0.003573137336740199,0.007117654215841342,0.837037037037037,5,6,0.8333333333333334,0.05820561719111901,613,611,0.25605843599998934,112592,0.06693720891243682,395,329,0.8329113924050633,0.0029220548529202786,0.005823678830307912,0.8144144144144144,5,6,0.8333333333333334,0.06675729146039715,1503,1108,3.977281334000054,-0.008536586815881063,0.05569620253164553,0.00129397538553343,4.722741676000055
NGC7531,ok,,188082,0.06170517457739721,639,121,0.18935837245696402,0.0006433364170946715,0.0012823162234197574,0.16666666666666666,1,6,0.16666666666666666,0.061678407684361544,1269,1268,0.6108514119999882,362490,0.11892423906892055,639,365,0.5712050078247262,0.0010069243289470055,0.002010304877880863,0.668324854814748,4,6,0.6666666666666666,0.11882940281600664,6286,3758,27.612266435999913,-0.05721906449152334,-0.38184663536776214,-0.0007279886544611057,30.002284547000045
NGC7552,ok,,80633,0.08762551619213214,925,364,0.3935135135135135,0.004514280753537633,0.00892616297604159,0.6666666666666666,4,6,0.6666666666666666,0.08731772320578716,458,455,0.16380089000006137,54552,0.05928276461638774,925,526,0.5686486486486486,0.009642176272180671,0.018962813418173297,0.7538691771460858,5,6,0.8333333333333334,0.05877022653721683,654,535,1.1158625450000272,0.028342751575744403,-0.17513513513513512,-0.010036650442131707,1.547911245000023
NGC7582,ok,,343382,0.06539493450260679,1638,730,0.4456654456654457,0.002125912249331648,0.004231638745579966,0.41616301337923195,2,6,0.3333333333333333,0.06527627333234526,2095,2094,0.9377052610000192,461231,0.08783853269994302,1638,920,0.5616605616605617,0.001994662110742773,0.003975206807973746,0.6104777014100397,4,6,0.6666666666666666,0.08769067933029773,6854,4370,53.032764289000056,-0.022443598197336226,-0.11599511599511597,0.00025643193760621977,56.54904470300005
NGC7764,ok,,85831,0.051211080509586976,744,736,0.989247311827957,0.00857499038808822,0.017002598902685535,0.9903454015813566,6,6,1.0,0.05079449405472518,569,568,0.2610714850000022,104997,0.06264647761607232,744,428,0.5752688172043011,0.004076306942103107,0.00809525160533757,0.5745318352059925,3,6,0.5,0.06241881954061411,1639,1084,4.184034978,-0.011435397106485348,0.4139784946236559,0.008907347297347965,6.257583867999983
NGC7800,ok,,69079,0.07694681147312726,1544,1423,0.9216321243523317,0.02059960335268316,0.04029848632881639,0.7294515951930703,4,6,0.6666666666666666,0.07549157225012999,416,415,0.1418967500000008,65462,0.07291785018100808,1544,1271,0.8231865284974094,0.019415844306620633,0.03793690117302929,0.7698330814737786,5,6,0.8333333333333334,0.07162527365360197,842,630,1.2375280260000636,0.0040289612921191875,0.0984455958549223,0.002361585155787105,1.6903512139999748
PGC002492,ok,,88099,0.056871380137525726,485,460,0.9484536082474226,0.0052213986537872166,0.010385622685812335,0.8333333333333334,5,6,0.8333333333333334,0.056592150235663406,538,537,0.23610182499999155,104476,0.06744337973470911,485,392,0.8082474226804124,0.0037520578888931427,0.007469441030477987,0.9124293785310735,5,6,0.8333333333333334,0.06721137125171202,1528,1045,3.6128684039999825,-0.010571999597183385,0.14020618556701026,0.002916181655334348,4.541980086999956
PGC006626,ok,,57909,0.06695734820734821,1645,1574,0.956838905775076,0.027180576421627037,0.05285958961614669,0.9876090750436299,6,6,1.0,0.06526153849718322,386,385,0.1386979590000692,68063,0.07869792244792245,1645,1393,0.8468085106382979,0.02046633266238632,0.03996671831066736,0.9346746638315514,6,6,1.0,0.07723416653247901,946,674,1.3435426040000493,-0.011740574240574245,0.11003039513677815,0.01289287130547933,1.8203218879999667
PGC007654,ok,,68056,0.08142676305405398,958,941,0.9822546972860126,0.013826848477724227,0.027269829309995074,0.9796163069544365,6,6,1.0,0.08039303527878529,463,462,0.13563678999992135,74819,0.08951846986219092,958,641,0.6691022964509394,0.008567342519948142,0.01691806220884965,0.8544754747383196,5,6,0.8333333333333334,0.08885337958593065,1075,748,1.42792014500003,-0.008091706808136936,0.3131524008350731,0.010351767101145423,1.9807178659999636
PGC011677,ok,,76801,0.09456574203589511,950,950,1.0,0.01236963060376818,0.02443698473331533,1.0,6,6,1.0,0.0935053760259568,529,528,0.13242003400000613,89097,0.10970591422210839,950,948,0.9978947368421053,0.010640088891881882,0.021055670927404575,0.9975902240093539,6,6,1.0,0.10866574456911664,1251,872,1.5690269059999764,-0.015140172186213274,0.002105263157894721,0.003381313805910755,2.038462009
PGC013821,ok,,84025,0.11083630127951458,1502,459,0.3055925432756325,0.005462659922642071,0.010733452593917711,0.5,3,6,0.5,0.11044967076307366,560,559,0.13253237900005388,89551,0.11812557710064635,1502,447,0.29760319573901467,0.004991569050038526,0.009818457381964352,0.5428917647992072,4,6,0.6666666666666666,0.11776927774062315,1227,880,1.5089552530000674,-0.0072892758211317715,0.007989347536617841,0.0009149952119533594,1.999637182000015
PGC035705,ok,,86965,0.05439354620402286,705,656,0.9304964539007092,0.0075432645317081585,0.014965210448271928,0.9583333333333334,6,6,1.0,0.05400705585236524,596,595,0.24672672099995907,109779,0.06866290011764993,705,619,0.8780141843971632,0.005638601189662868,0.011205242388038087,0.9061153015602664,6,6,1.0,0.06830585705829276,1515,1087,3.675149615999999,-0.014269353913627068,0.052482269503546064,0.003759968060233841,4.946984618999977
PGC042160,ok,,76346,0.048129592960544275,763,693,0.908256880733945,0.009077096377020408,0.017974555499358055,0.6666666666666666,4,6,0.6666666666666666,0.047715667526124314,518,516,0.26074023399996804,99878,0.06296449697054517,763,566,0.7418086500655308,0.005666913634634254,0.011247900954879224,0.7129177386611613,4,6,0.6666666666666666,0.06263781176363738,1487,989,3.604681647999996,-0.014834904010000892,0.1664482306684142,0.00672665454447883,4.662970410999947
PGC048179,ok,,62936,0.07767690082297822,1087,574,0.5280588776448942,0.009120376255243421,0.01793105602674039,0.6602209944751382,4,6,0.6666666666666666,0.07707185768611403,389,388,0.1332961029999069,66160,0.08165602768603406,1087,393,0.36154553817847285,0.005940145102781137,0.011688253751096703,0.6411165057573898,4,6,0.6666666666666666,0.08128002412434916,910,650,1.2047539940000433,-0.003979126863055835,0.16651333946642138,0.006242802275643685,1.563027060999957
PGC051523,ok,,84508,0.06320727480519792,654,642,0.981651376146789,0.0075969139016424485,0.015077147084380358,0.9047619047619048,5,6,0.8333333333333334,0.06275779290362361,599,598,0.20279613399998198,111231,0.08319458967029121,654,607,0.9281345565749235,0.0054571117763932715,0.010850426777494747,0.9695201037613489,6,6,1.0,0.08278108032063601,1598,1135,3.195119008000006,-0.019987314865093295,0.05351681957186549,0.0042267203068856105,4.274369859999979
UGC02302,ok,,225432,0.09611780135517947,741,740,0.9986504723346828,0.003282586323148444,0.006543663478841418,0.9994517543859649,6,6,1.0,0.09583256384480117,1468,1467,0.4012539799999786,277006,0.11810748998453124,741,737,0.9946018893387314,0.002660592189338859,0.005306988014271981,0.9968803369042075,6,6,1.0,0.11783048164082109,4521,2826,15.527022984000041,-0.021989688629351772,0.004048582995951455,0.0012366754645694372,16.835471059999918
UGC02345,ok,,60515,0.07826362484157161,1351,1342,0.993338267949667,0.022176319920680823,0.0433840881906055,0.9915254237288136,6,6,1.0,0.07666197243314604,378,376,0.12123757799997747,72750,0.09408706448358811,1351,1329,0.9837157660991858,0.0182680412371134,0.03586996126907868,0.9809562056524186,6,6,1.0,0.09252995003038081,1039,673,1.2623537210000677,-0.015823439642016504,0.009622501850481191,0.007514126921526816,1.6648452260000113
UGC04393,ok,,98796,0.1768002863278454,944,923,0.9777542372881356,0.00934248350135633,0.018508121114898735,0.8333333333333334,5,6,0.8333333333333334,0.17544491768485057,596,594,0.10160017800001242,57974,0.10374731567644953,944,786,0.8326271186440678,0.013557801773208679,0.02668115007298279,0.8388989268973921,5,6,0.8333333333333334,0.10251391039981644,726,580,0.7590109770000026,0.07305297065139586,0.1451271186440678,-0.008173028958084055,1.031883166000057
UGC04499,ok,,83257,0.049172436928732244,1472,1441,0.9789402173913043,0.01730785399425874,0.03401432803408514,0.8603603603603603,5,6,0.8333333333333334,0.048363413671046504,508,507,0.28253206700003375,103582,0.06117659009995488,1472,1463,0.9938858695652174,0.014124075611592748,0.027852342604755654,0.9952109384282113,6,6,1.0,0.06036500734176198,1402,982,3.7426345430000083,-0.012004153171222637,-0.014945652173913082,0.006161985429329487,5.026399365999964
UGC04988,ok,,71730,0.04621885559201115,680,659,0.9691176470588235,0.00918722988986477,0.018201905814114072,0.86,5,6,0.8333333333333334,0.04581430608450806,519,518,0.23104020200003106,95993,0.06185259451894503,680,560,0.8235294117647058,0.005833758711572719,0.01158544784996845,0.7831081485279664,5,6,0.8333333333333334,0.06151871610872026,1453,991,3.5010504159999982,-0.015633738926933878,0.14558823529411768,0.006616457964145622,4.458084955000004
UGC05354,ok,,69075,0.03902079414306777,866,758,0.8752886836027713,0.010973579442634817,0.021675412133083598,0.9377162629757786,6,6,1.0,0.03861148538667438,430,429,0.254993607000074,94704,0.05349873743793109,866,544,0.628175519630485,0.005744213549586079,0.01138432562519619,0.7992230578757895,5,6,0.8333333333333334,0.05321746364754395,1349,914,3.776001973999996,-0.014477943294863321,0.24711316397228633,0.010291086507887407,4.6408625630000415
UGC05393,ok,,78810,0.04723121179431859,613,542,0.8841761827079935,0.006877299835046314,0.013648439368948542,0.6666666666666666,4,6,0.6666666666666666,0.04692362710260931,546,545,0.24467089899997063,109821,0.06581625314635023,613,613,1.0,0.005581810400560913,0.011101653476284478,1.0,6,6,1.0,0.06547293234299788,1567,1080,4.072827765999932,-0.018585041352031637,-0.11582381729200653,0.0025467858926640635,5.117727247999937
UGC05633,ok,,55930,0.06854796703128352,1130,977,0.8646017699115044,0.017468263901305202,0.03424465474938661,0.8333333333333334,5,6,0.8333333333333334,0.06744395829625857,389,388,0.11965916600001947,61782,0.0757201948708521,1130,930,0.8230088495575221,0.015052928037292416,0.02956510681586979,0.6599420997761246,4,6,0.6666666666666666,0.07468381617462061,881,637,1.161411689999909,-0.0071722278395685846,0.04159292035398232,0.004679547933516819,1.9532035759999644
UGC05832,ok,,56560,0.06815278949270996,1453,704,0.4845147969717825,0.012446958981612447,0.024270422146760208,0.6770391324846771,4,6,0.6666666666666666,0.06742253879849888,379,378,0.12977568799999517,67629,0.08149054102903965,1453,724,0.49827942188575364,0.010705466589776575,0.020960597550736804,0.7603462096049087,5,6,0.8333333333333334,0.08075954164840961,972,683,1.3059546269998918,-0.013337751536329684,-0.013764624913971124,0.0033098245960234036,1.9822957860000088
UGC06682,ok,,80835,0.0754392104710576,1727,1674,0.9693109438332368,0.020708851363889405,0.04055134323296432,0.8325176726481783,5,6,0.8333333333333334,0.07399621236906406,531,530,0.17656750899993767,92007,0.08586547210751032,1727,1719,0.9953676896352056,0.018683361048615867,0.03667825975633175,0.9976769764533621,6,6,1.0,0.0843972413483667,1234,866,2.057449958999996,-0.010426261636452716,-0.026056745801968817,0.003873083476632566,2.7619278319999694
UGC06840,ok,,70951,0.039409296574799954,1211,1063,0.8777869529314616,0.014982170793928204,0.029461489426568,0.8236041382140407,5,6,0.8333333333333334,0.03884498855293413,439,438,0.2696020090000957,88521,0.04916844501272522,1211,1080,0.8918249380677127,0.01220049479784458,0.024071680114117595,0.8338848509813507,5,6,0.8333333333333334,0.048601256926183514,1434,952,4.162075287999983,-0.009759148437925268,-0.014037985136251097,0.005389809312450405,5.219475279999983
UGC06931,ok,,52294,0.047285517939814815,686,686,1.0,0.013118139748345891,0.025896564741411852,1.0,6,6,1.0,0.046694184218002706,326,324,0.3227831099999321,88908,0.08039279513888889,686,686,1.0,0.007715841094164754,0.01531352545929415,1.0,6,6,1.0,0.07982201054256384,3347,1102,5.158141405000038,-0.033107277199074074,0.0,0.010583039282117703,6.431739041000014
UGC06983,ok,,89268,0.049085516396480414,882,856,0.9705215419501134,0.009589102477931622,0.01899057127010538,0.9835234474017743,6,6,1.0,0.048638419135850014,585,583,0.26510335299997223,110024,0.06049855330024601,882,847,0.9603174603174603,0.007698320366465498,0.015274196166122663,0.9757284236146466,6,6,1.0,0.060061945052647794,1614,1131,4.703606400000012,-0.011413036903765598,0.010204081632653073,0.0037163751039827175,5.939330423999991
UGC07129,ok,,72006,0.04120210868553909,752,474,0.6303191489361702,0.006582784767936005,0.013029495038346299,0.6666666666666666,4,6,0.6666666666666666,0.04094850410189155,501,500,0.24643986999990375,94850,0.05427353288369557,752,589,0.7832446808510638,0.006209804955192409,0.01232191795150729,0.8799947390304542,5,6,0.8333333333333334,0.05395972355237375,1413,969,4.025016624000045,-0.013071424198156475,-0.15292553191489355,0.0007075770868390091,5.090701718999981
UGC07257,ok,,54844,0.05013941837397036,622,533,0.8569131832797428,0.009718474217781343,0.019218980997367754,0.8333333333333334,5,6,0.8333333333333334,0.049680390191070685,356,355,0.17129756700001053,70913,0.06483000100564074,622,522,0.8392282958199357,0.007361132655507452,0.01459425456070455,0.8232044198895028,5,6,0.8333333333333334,0.0643893934182699,1044,710,1.9696428759999662,-0.014690582631670376,0.01768488745980701,0.004624726436663205,3.132742891000021
UGC07612,ok,,75004,0.04839592205445864,779,779,1.0,0.010386112740653831,0.02055870050011216,1.0,6,6,1.0,0.04791736199832023,523,522,0.21947116599994843,92317,0.05956704090850432,779,695,0.8921694480102695,0.007528407552238482,0.014930824095557274,0.9320388349514563,6,6,1.0,0.05914832658821281,1432,954,3.7215977189999876,-0.011171118854045682,0.10783055198973046,0.005627876404554885,4.648690019000014
UGC07911,ok,,61645,0.07193031586562584,806,806,1.0,0.013074864141455107,0.02581223679364622,1.0,6,6,1.0,0.07105666406604033,379,378,0.1394363650000514,58002,0.06767949032099975,806,806,1.0,0.01389607254922244,0.027411236566453542,1.0,6,6,1.0,0.06680183694540086,935,662,1.335344434000035,0.004250825544626094,0.0,-0.0015989997728073219,1.6894575729999133
