label,area,elongation,x_centroid,y_centroid,peak_residual,distance_from_center,kept
271,18,1.288546385288273,991.6666666666666,426.05555555555554,0.3766507586220702,713.9453782233062,True
272,20,1.14346704807559,1053.7,427.75,0.48834648256125035,775.217938711431,True
273,15,1.313645202029132,466.53333333333336,427.6666666666667,0.3790693391669245,223.6971067214674,True
274,14,1.1768757581402922,954.5714285714286,428.2142857142857,0.32684880683941653,678.01744679858,True
275,14,1.4339630399699987,946.3571428571429,432.14285714285717,0.23281346034143566,670.8076193998529,True
276,26,1.2979053966441778,638.1923076923077,436.3076923076923,0.26152822044896973,377.1499101600421,True
277,26,1.2805913611295654,705.4230769230769,437.5,0.49448882158187446,440.22577921606376,True
278,9,3.3029181843721824,1061.0,438.44444444444446,0.1520424504858377,784.3683076051127,True
279,51,1.1007462894193292,444.45098039215685,442.6666666666667,1.804740735063159,217.16502441175595,True
280,15,1.4225762616085391,720.9333333333333,440.46666666666664,0.25274727132899716,455.83420475236625,True
281,9,1.2082071081619317,782.7777777777778,441.6666666666667,0.19100841504623572,514.9296008457472,True
282,8,2.1911960669015045,956.25,441.5,0.16353700634879964,682.5055402705534,True
283,8,1.2649110640673515,143.875,442.125,0.17016613929050112,212.35119790102434,True
284,8,1.50441891923211,1047.75,442.625,0.10714537891210588,772.1859899823357,True
285,10,2.1505813167606567,135.4,444.3,2.103034075915323,219.83960061826895,True
286,25,1.2530156859268538,987.36,447.12,0.3743812604321751,714.0862580949167,True
287,10,1.2649110640673515,810.0,447.8,0.1377611854223001,542.7508083826315,True
288,13,1.453209879489562,448.15384615384613,449.15384615384613,0.24573812675659001,224.3804487891415,True
289,20,1.1757789504625762,148.95,451.55,0.4028810013321335,215.87196436777054,True
290,12,1.2393278361485243,434.0833333333333,451.6666666666667,0.3712615874716486,216.64091193083132,True
291,20,1.272433405215884,983.0,452.9,0.32904517856969995,711.1449992793312,True
292,18,1.1170171317966762,834.9444444444445,454.6666666666667,0.4371570907140357,568.6132280262391,True
293,8,1.2649110640673515,786.875,455.875,0.19587731795805058,523.2009950774176,True
294,8,2.7603121063039917,262.25,457.875,0.09544035604952217,171.30478138394153,True
295,31,1.2664840314015284,322.3225806451613,459.03225806451616,0.47269747578904964,172.89324116572877,True
296,30,1.2259293549049988,769.7666666666667,458.53333333333336,0.7017415965397851,507.89671412819973,True
297,15,1.2055427546683417,641.2,459.2,0.20639947832220154,389.3688225834216,True
298,27,1.179411518309065,827.8518518518518,460.2962962962963,1.1605522170643767,563.5178186726584,True
299,17,1.1823142513931808,851.5294117647059,462.0,0.36955442517218506,586.6193156155764,True
300,24,1.186736967981773,941.1666666666666,462.75,0.377087893517108,672.9827315350999,True
301,11,1.1703339532767219,786.0909090909091,463.3636363636364,0.19063300044839038,524.8977861930961,True
302,25,1.3074210536362134,200.24,467.04,0.8135616704472979,199.8389831839624,True
303,30,1.7575202875324283,214.53333333333333,468.4,0.23975259851074454,195.01669444206848,True
304,25,2.2369676656124517,388.36,468.0,0.2658374323312396,203.76449543529412,True
305,47,1.152584486214077,946.3404255319149,470.40425531914894,5.372646256482301,679.9842477471417,True
306,13,1.4540773625602172,629.3846153846154,470.9230769230769,0.19865975775428985,384.18765446869037,True
307,21,1.1547488384105846,257.6666666666667,471.14285714285717,0.6619126077818929,185.1678468829683,True
308,14,1.5151238983712714,777.5,470.7857142857143,0.3846902141567713,519.3537290887275,True
309,8,2.2360679774997894,923.5,471.5,0.08052790639249655,658.3027419052727,True
310,10,1.0307764064044151,904.6,473.3,0.1530190905747596,640.6804585750997,True
311,51,1.424962863062676,463.2352941176471,477.7647058823529,7.6128641375708215,255.53299342089585,True
