name,status,segments_kept,segments_raw,masked_pixels,masked_fraction,report_png,cleaned_fits,elapsed_seconds,error
NGC3319,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3319_mtobjects_optimised_report.png,,1.104787899996154,
NGC3344,ok,0,2,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3344_mtobjects_optimised_report.png,,0.9778580999991391,
NGC3359,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3359_mtobjects_optimised_report.png,,2.0137513000008767,
NGC3380,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3380_mtobjects_optimised_report.png,,0.8690031999940402,
NGC3447,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3447_mtobjects_optimised_report.png,,0.9693778000000748,
NGC3485,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3485_mtobjects_optimised_report.png,,0.862123300001258,
NGC3486,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3486_mtobjects_optimised_report.png,,0.8661031000010553,
NGC3504,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3504_mtobjects_optimised_report.png,,1.366340799999307,
NGC3627,ok,0,2,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3627_mtobjects_optimised_report.png,,2.1663725999969756,
NGC3673,ok,1,1,466,0.00012868040454247352,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3673_mtobjects_optimised_report.png,,2.5400312999991,
NGC3681,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3681_mtobjects_optimised_report.png,,0.8488820000056876,
NGC3684,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3684_mtobjects_optimised_report.png,,1.2983907000016188,
NGC3726,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3726_mtobjects_optimised_report.png,,0.923363200003223,
NGC3729,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3729_mtobjects_optimised_report.png,,0.948731399999815,
NGC3850,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3850_mtobjects_optimised_report.png,,0.9985919000027934,
NGC3930,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3930_mtobjects_optimised_report.png,,1.3713685999973677,
NGC3953,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3953_mtobjects_optimised_report.png,,1.5805753000022378,
NGC3992,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC3992_mtobjects_optimised_report.png,,3.5601447000008193,
NGC4020,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4020_mtobjects_optimised_report.png,,0.9021587999959593,
NGC4064,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4064_mtobjects_optimised_report.png,,1.0960813999990933,
NGC4102,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4102_mtobjects_optimised_report.png,,1.2502000000022235,
NGC4116,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4116_mtobjects_optimised_report.png,,1.3452846000000136,
NGC4123,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4123_mtobjects_optimised_report.png,,1.4394705000013346,
NGC4133,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4133_mtobjects_optimised_report.png,,1.1788527999960934,
NGC4145,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4145_mtobjects_optimised_report.png,,2.00553910000599,
NGC4204,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4204_mtobjects_optimised_report.png,,2.692400699997961,
NGC4214,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4214_mtobjects_optimised_report.png,,1.0667977999983123,
NGC4293,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4293_mtobjects_optimised_report.png,,1.5483486000011908,
NGC4294,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4294_mtobjects_optimised_report.png,,2.0327221999978065,
NGC4303,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4303_mtobjects_optimised_report.png,,1.830982600004063,
NGC4314,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4314_mtobjects_optimised_report.png,,1.2640259999971022,
NGC4369,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4369_mtobjects_optimised_report.png,,1.1418324999976903,
NGC4389,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4389_mtobjects_optimised_report.png,,1.417194899993774,
NGC4405,ok,1,2,226,0.0001902203188967895,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4405_mtobjects_optimised_report.png,,0.9937609999979031,
NGC4424,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4424_mtobjects_optimised_report.png,,1.7381892999983393,
NGC4449,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4449_mtobjects_optimised_report.png,,1.1579968000005465,
NGC4450,ok,1,1,248,0.00012402331638348009,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4450_mtobjects_optimised_report.png,,1.4783487999957288,
NGC4457,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4457_mtobjects_optimised_report.png,,1.107061499998963,
NGC4487,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4487_mtobjects_optimised_report.png,,1.787349099999119,
NGC4496A,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4496A_mtobjects_optimised_report.png,,1.0336035000000265,
NGC4498,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4498_mtobjects_optimised_report.png,,1.0744718999994802,
NGC4525,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4525_mtobjects_optimised_report.png,,1.3597233000036795,
NGC4532,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4532_mtobjects_optimised_report.png,,1.0697821000067052,
NGC4535,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4535_mtobjects_optimised_report.png,,3.471477599996433,
NGC4540,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4540_mtobjects_optimised_report.png,,1.1926848000002792,
NGC4559,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4559_mtobjects_optimised_report.png,,2.1550300999952015,
NGC4579,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4579_mtobjects_optimised_report.png,,1.3319302999952924,
NGC4618,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4618_mtobjects_optimised_report.png,,1.0893341000046348,
NGC4625,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4625_mtobjects_optimised_report.png,,0.8588791000001947,
NGC4639,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4639_mtobjects_optimised_report.png,,0.8593205999932252,
NGC4654,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4654_mtobjects_optimised_report.png,,1.0060863999970024,
NGC4668,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4668_mtobjects_optimised_report.png,,1.0956728999954066,
NGC4713,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4713_mtobjects_optimised_report.png,,0.8987064999964787,
NGC4725,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4725_mtobjects_optimised_report.png,,2.447994699999981,
NGC4765,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4765_mtobjects_optimised_report.png,,1.206911900000705,
NGC4781,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4781_mtobjects_optimised_report.png,,1.813856400003715,
NGC4900,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4900_mtobjects_optimised_report.png,,0.8703432999973302,
NGC4981,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC4981_mtobjects_optimised_report.png,,0.8175248999978066,
NGC5042,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC5042_mtobjects_optimised_report.png,,1.339148600003682,
NGC5068,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC5068_mtobjects_optimised_report.png,,2.1349535999979707,
NGC5134,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC5134_mtobjects_optimised_report.png,,1.3030675999980303,
NGC5236,ok,1,8,237,2.7219603627442872e-05,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC5236_mtobjects_optimised_report.png,,6.312257000005047,
NGC5569,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC5569_mtobjects_optimised_report.png,,1.0660562999983085,
NGC5669,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC5669_mtobjects_optimised_report.png,,0.9034287000031327,
NGC5713,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC5713_mtobjects_optimised_report.png,,0.7895529000015813,
NGC6217,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC6217_mtobjects_optimised_report.png,,1.389972700002545,
NGC6237,ok,1,1,421,0.0003770127870916553,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC6237_mtobjects_optimised_report.png,,1.3613484000015887,
NGC6412,ok,1,1,285,0.0003048513074377301,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC6412_mtobjects_optimised_report.png,,0.9830340000044089,
NGC7418,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC7418_mtobjects_optimised_report.png,,2.450615800000378,
NGC7424,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC7424_mtobjects_optimised_report.png,,1.733865499998501,
NGC7496,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC7496_mtobjects_optimised_report.png,,1.4047570999973686,
NGC7513,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC7513_mtobjects_optimised_report.png,,1.3815164999978151,
NGC7531,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC7531_mtobjects_optimised_report.png,,2.284356199998001,
NGC7552,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC7552_mtobjects_optimised_report.png,,1.0859157999948366,
NGC7582,ok,0,2,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC7582_mtobjects_optimised_report.png,,3.3838221999976668,
NGC7764,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC7764_mtobjects_optimised_report.png,,1.1535194000025513,
NGC7800,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\NGC7800_mtobjects_optimised_report.png,,1.0514410999967367,
PGC002492,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\PGC002492_mtobjects_optimised_report.png,,1.1744888999965042,
PGC006626,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\PGC006626_mtobjects_optimised_report.png,,1.066256500002055,
PGC007654,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\PGC007654_mtobjects_optimised_report.png,,0.8860813999999664,
PGC011677,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\PGC011677_mtobjects_optimised_report.png,,0.9023163000019849,
PGC013821,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\PGC013821_mtobjects_optimised_report.png,,0.9221188000010443,
PGC035705,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\PGC035705_mtobjects_optimised_report.png,,1.1423441000006278,
PGC042160,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\PGC042160_mtobjects_optimised_report.png,,1.1564255999983288,
PGC048179,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-toy\PGC048179_mtobjects_optimised_report.png,,0.8874121999979252,
