name,status,segments_kept,segments_raw,masked_pixels,masked_fraction,report_png,cleaned_fits,elapsed_seconds,error
NGC4314,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4314_mtobjects_optimised_report.png,,1.2196151000025566,
NGC4369,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4369_mtobjects_optimised_report.png,,1.0819736000048579,
NGC4389,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4389_mtobjects_optimised_report.png,,1.413484900003823,
NGC4405,ok,0,1,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4405_mtobjects_optimised_report.png,,0.9948278999945614,
NGC4424,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4424_mtobjects_optimised_report.png,,1.6863832000017283,
NGC4449,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4449_mtobjects_optimised_report.png,,1.1173430000053486,
NGC4450,ok,1,1,148,7.40139146159478e-05,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4450_mtobjects_optimised_report.png,,1.4946780000027502,
NGC4457,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4457_mtobjects_optimised_report.png,,1.0404748000000836,
NGC4487,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4487_mtobjects_optimised_report.png,,1.695407899998827,
NGC4496A,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4496A_mtobjects_optimised_report.png,,1.0173129000031622,
NGC4498,ok,0,0,0,0.0,Foreground Masking\Azure\mean-parameter-4sets\full-batches\mtobjects-spike\NGC4498_mtobjects_optimised_report.png,,1.062934800000221,
