"i_scrambled","i_orig","name","image_exists","image_path","image_naxis1","image_naxis2","pixel_scale_arcsec_x","pixel_scale_arcsec_y","crpix1","crpix2","crval1_deg","crval2_deg","image_pa_axis2_deg","center_x_pix","center_y_pix","disk_pa_deg","salo_disk_ellipticity","salo_disk_Rmin_pix","salo_disk_Rmax_pix","inclination_deg","bar_pa_deg","bar_sma_arcsec","herrera_bar_ellipticity","herrera_bar_sma_ell_arcsec","bar_sma_kpc","bar_sma_deproj_kpc","bar_sma_deproj_legacy_kpc","bar_sma_deproj_ellipticity_based_kpc","bar_sma_deproj_source","bar_ellipticity_deproj","bar_strength","bar_A2","bar_A4","logmstar","dist_mpc","R25_arcsec","R25_kpc","Re_arcsec","Re_kpc","disk_scale_length_h_kpc","V_rot","t_s4g","t_leda","catalog_sources","geometry_notes"
"170","83","NGC4532","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4532.phot.1.fits","955","1330","-1.22334117768332","1.22328355209902","582.0","378.0","188.58105","6.46733","0.0","588.280029296875","385.5799865722656","156.60000610351562","0.5049999952316284","86","97","62.47511220441961","157","31.200000762939453","","","2.3580190531597705","2.3582306412614473","","","s4gbars_table.dat sma_dp_kpc2","","2.0","","","9.717000247392741","15.589","74.83784180828864","5.656059515426329","27.21","2.0564646934768382","1.4545652146510557","82.67834743594939","9.7","9.7","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","No matching Diaz-Garcia Fourier row; Legacy local sma_dp_kpc value is missing or non-positive; Erwin et al. manual revisions are not represented unless present in local project data"
"171","173","NGC7552","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC7552.phot.1.fits","860","1070","-1.22334117768332","1.22328355209902","296.0","293.0","349.04505","-42.58376","0.0","295.489990234375","286.2300109863281","38.5","0.03799999877810478","112","135","16.18143423926586","95","52.20000076293945","0.6299999952316284","50.5","4.340193440477056","4.465447519782027","4.464911642789614","4.317882443697275","s4gbars_table.dat sma_dp_kpc2","0.633","1.0","1.059999942779541","0.654","10.522999451530431","17.15","116.44510979719448","9.681883174663103","33.74","2.8053280973504955","2.505256102586478","296.14619825142717","2.4","2.4","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"172","95","NGC5042","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC5042.phot.1.fits","954","1810","-0.75","0.75","373.0","1172.0","198.87915","-23.9832","0.0","372.7799987792969","1168.719970703125","15.899999618530273","0.4359999895095825","75","112","57.43728946264632","48","19.700000762939453","","","1.4930797760162895","1.9423926228865416","","","s4gbars_table.dat sma_dp_kpc2","","2.0","0.3100000023841858","0.092","9.9090005165437","15.633","124.48621279030891","9.434916076653328","49.95","3.7857530361428258","2.723468460475601","118.72289990626504","5.0","5.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Legacy local sma_dp_kpc value is missing or non-positive; Erwin et al. manual revisions are not represented unless present in local project data"
"173","66","NGC4020","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4020.phot.1.fits","862","1066","-1.22334117768332","1.22328355209902","566.0","292.0","179.7357","30.41207","0.0","564.1500244140625","291.1000061035156","22.100000381469727","0.5450000166893005","63","71","65.34746253116451","17","29.0","0.7599999904632568","26.200000762939453","1.1247666836351295","1.1456712454002973","1.140280706857683","1.0370300066123381","s4gbars_table.dat sma_dp_kpc2","0.492","2.0","0.38600000739097595","","8.836000505289796","8.0","56.12046421097402","2.1766354625738353","29.5","1.1441592126633213","0.6818413206312267","77.31714736613881","6.9","6.9","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"174","134","ESO485-021","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\ESO485-021.phot.1.fits","698","1046","-0.75","0.75","278.0","262.0","73.22085","-25.24607","0.0","277.0400085449219","260.010009765625","124.80000305175781","0.01600000075995922","90","95","10.477094137903414","113","23.799999237060547","0.6000000238418579","23.399999618530273","1.846168763483868","1.84748838672754","1.846168763483868","1.8164381617405223","s4gbars_table.dat sma_dp_kpc2","0.597","2.0","0.44200000166893005","0.155","9.14800077956246","16.0","67.1616341570502","5.209735759885599","72.9","5.654861464620755","2.6091484255690496","160.4686056121158","8.2","8.2","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"175","150","NGC3344","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC3344.phot.1.fits","1007","1148","-1.22334117768332","1.22328355209902","389.0","822.0","160.8798","24.92219","0.0","389.3699951171875","823.030029296875","142.6999969482422","0.10899999737739563","127","142","27.604470633498035","178","25.5","0.3799999952316284","25.299999237060547","0.754126972583812","0.7877999926898435","0.7896153007054031","0.7808488162837567","s4gbars_table.dat sma_dp_kpc2","0.384","2.0","0.19599999487400055","0.047","9.740000113597578","6.1","200.96538282495794","5.943271205644406","95.27","2.8174775167866573","1.252057789736504","150.33499007314708","4.0","4.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"176","9","ESO420-009","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\ESO420-009.phot.1.fits","1002","1001","-0.75","0.75","681.0","719.0","62.7525","-31.40781","0.0","679.9400024414062","720.8400268554688","31.799999237060547","0.2290000021457672","60","75","40.53912491428883","48","4.300000190734863","0.5099999904632568","3.5999999046325684","0.3963842629626935","0.407512135632211","0.4056025016362446","0.3411729507618511","s4gbars_table.dat sma_dp_kpc2","0.376","2.0","0.07999999821186066","0.016","9.201000893277643","19.014","50.59659076166224","4.664114497089888","22.43","2.0676509344774923","1.2603175914478946","93.20471090942229","5.0","5.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"177","64","NGC3953","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC3953.phot.1.fits","1607","1557","-1.22334117768332","1.22328355209902","814.0","580.0","178.45425","52.32653","0.0","814.1799926757812","581.52001953125","14.0","0.4749999940395355","217","240","60.30243528197453","47","30.100000381469727","0.5299999713897705","27.299999237060547","2.6916563643856204","3.7218182199792245","3.836280997745618","3.3756025716090634","s4gbars_table.dat sma_dp_kpc2","0.56","1.0","0.4699999988079071","0.2","10.987000458281791","18.445","184.12860154943826","16.465479143719914","86.1","7.699389135335611","4.253711293724092","219.43180281732586","4.0","4.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"178","100","NGC7513","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC7513.phot.1.fits","1111","1514","-0.75","0.75","620.0","738.0","348.3084","-28.35747","0.0","619.3800048828125","737.77001953125","105.5999984741211","0.33500000834465027","82","105","49.662408471030446","71","35.099998474121094","0.7300000190734863","37.29999923706055","3.3778634281143187","4.063478836948859","4.022640777640413","4.315275602486288","s4gbars_table.dat sma_dp_kpc2","0.715","1.0","0.7020000219345093","0.379","10.212001062630105","19.85","95.74613565302285","9.214170085630153","53.58","5.156294087702712","3.0452737982692164","138.76137620638846","3.2","3.2","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"179","164","NGC4900","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4900.phot.1.fits","806","1074","-0.75","0.75","287.0","785.0","195.16365","2.50071","0.0","289.739990234375","788.0900268554688","140.8000030517578","0.050999999046325684","52","82","18.77044201397012","147","13.199999809265137","","","1.5815809759290231","1.5826459468302974","","","s4gbars_table.dat sma_dp_kpc2","","1.0","0.45500001311302185","0.192","10.361999657045079","24.714","63.84417137948137","7.649600521040905","33.8","4.049805832303105","2.5058473129226964","112.87309893033613","5.2","5.1","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Legacy local sma_dp_kpc value is missing or non-positive; Erwin et al. manual revisions are not represented unless present in local project data"
"180","11","ESO443-085","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\ESO443-085.phot.1.fits","785","1077","-0.75","0.75","284.0","791.0","198.8091","-32.25389","0.0","286.2300109863281","790.1799926757812","56.79999923706055","0.4699999988079071","57","61","59.93801416787615","47","17.5","0.7799999713897705","17.5","1.9598574649116427","2.042845538658444","2.027052577994328","2.039927187888932","s4gbars_table.dat sma_dp_kpc2","0.614","1.0","0.3070000112056732","","9.150000764760742","23.1","38.205092430499846","4.278659177003109","26.36","2.952105301432623","1.9068853174314595","73.36935437248053","8.0","8.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
"181","181","NGC4535","True","D:\Dropbox\Public Documents\UCLAN\MSc Research\Remove foreground objects\Azure Optimisation outputs\azure_mtobjects_182_bundle\mtobjects-182\images\NGC4535.phot.1.fits","2175","2707","-0.75","0.75","1032.0","1377.0","188.58465","8.19775","0.0","1032.280029296875","1378.0699462890625","22.799999237060547","0.09799999743700027","262","300","26.14464242069212","42","37.599998474121094","0.6800000071525574","43.099998474121094","3.0912699682447333","3.131288616696405","3.132377281652243","3.5851589082122404","s4gbars_table.dat sma_dp_kpc2","0.655","2.0","0.5239999890327454","0.261","10.694999823210061","16.958","244.4112852062519","20.094182602611294","98.91","8.131848738273577","4.684342792039366","278.73173326391714","5.0","5.0","Herrera-Endoqui+2015 table2; Salo+2015 galaxies; Diaz-Garcia+2016 tablea3; local s4gbars_table.dat","Erwin et al. manual revisions are not represented unless present in local project data"
