rank,name,status,pollution_score,source_score,source_count,contaminated_pixels,coverage_fraction,weighted_coverage_fraction,residual_sigma,aperture_radius_pixels,center_radius_pixels,rejected_large_segments,image_path,error
125,NGC0685,ok,5.30331918415156,5.301607704669841,38,38,0.0005350228792678634,6.845917926873823e-05,0.014848219233112109,150.6503012093061,9.28666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0685.phot.1.fits,
126,NGC0918,ok,5.309003718224558,5.307269318332489,49,49,0.0006535860532739326,6.937599568273612e-05,0.01530388693069663,154.51477162567951,3.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0918.phot.1.fits,
127,NGC0289,ok,5.317254908957697,5.31499034211754,64,64,0.0007254755265365345,9.058267360624477e-05,0.012908351206597555,167.86880712147735,9.706666310628256,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0289.phot.1.fits,
128,NGC7531,ok,5.354556881393841,5.350647799790443,113,113,0.0008541517064136967,0.000156363264135928,0.011998426226397402,205.57486055226119,12.27333297729492,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7531.phot.1.fits,
129,NGC4498,ok,5.355857948480226,5.350653884378508,39,39,0.0016081811059337758,0.00020816256406875865,0.009815510839370652,88.20721930531877,8.039836811864776,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4498.phot.1.fits,
130,NGC5134,ok,5.372122003682628,5.369353253698819,76,76,0.0007436617513234243,0.00011074999935234508,0.01295961305096468,181.60000610351562,21.186667378743486,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5134.phot.1.fits,
131,NGC0991,ok,5.373452776817265,5.3703708328192485,9,9,0.0005300041222542842,0.0001232777599206609,0.018842305150667392,73.95541940841036,7.933333333333334,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0991.phot.1.fits,
132,UGC04393,ok,5.405360918813049,5.400344024636837,21,21,0.0008750364598524938,0.00020067576704846463,0.010844666304291607,88.0,10.266666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC04393.phot.1.fits,
133,NGC4525,ok,5.407290817131948,5.403696007483375,18,18,0.000575963138359145,0.00014379238594292032,0.01318011437205191,99.99309348163719,7.326666577657064,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4525.phot.1.fits,
134,NGC4145,ok,5.418253512185048,5.415806841865743,102,102,0.0006080694391453643,9.786681277219695e-05,0.013277281109508588,231.19051069963018,7.280000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4145.phot.1.fits,
135,NGC3447,ok,5.453227539394446,5.450166003450335,77,77,0.0008597684208175616,0.00012246143776440906,0.012803118865629631,169.03241810299076,8.073332977294921,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3447.phot.1.fits,
136,NGC1367,ok,5.465962681083565,5.463484317534985,126,126,0.0006763938544786936,9.913454194318483e-05,0.012315787728460372,243.76424505169314,11.2,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1367.phot.1.fits,
137,NGC1302,ok,5.4794099720158815,5.476892597077059,125,125,0.000877654906090925,0.00010069499755288052,0.012828622036754757,213.28975940079627,12.693333689371745,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1302.phot.1.fits,
138,NGC4133,ok,5.579325199278843,5.572751195835145,23,23,0.0010740636966470533,0.0002629601377479301,0.014947149424856226,82.78849817347643,5.973333422342935,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4133.phot.1.fits,
139,NGC4424,ok,5.593610814037726,5.591499806243058,25,25,0.000925823056697404,8.444031178673112e-05,0.009330541899677542,93.21893380090992,9.527635447212948,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4424.phot.1.fits,
140,NGC5042,ok,5.607161897407259,5.6042179865835475,121,121,0.0008965818742266055,0.00011775643294846716,0.01415056727381362,207.47702131718154,9.193333689371745,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5042.phot.1.fits,
141,NGC3264,ok,5.784019334391828,5.779883328271946,22,22,0.0006454262747168925,0.000165440244795266,0.012805786440891297,104.46480654270198,7.980000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3264.phot.1.fits,
142,NGC4116,ok,5.812927282656518,5.809934503715359,55,55,0.0008324630310735746,0.00011971115764634396,0.011069362440361568,146.0,17.03333333333333,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4116.phot.1.fits,
143,NGC4449,ok,5.850170880331813,5.848998253855479,73,73,0.0011488283524542435,4.6905059053368944e-05,0.03420079426948185,142.72634073394033,12.074061031626815,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4449.phot.1.fits,
144,UGC06983,ok,5.923315837481638,5.919381490916211,21,21,0.0007355774282812007,0.0001573738626170744,0.012986789918766188,96.0,11.2,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC06983.phot.1.fits,
145,IC1954,ok,5.944993896605628,5.941312350600058,72,72,0.0010246630708582976,0.00014726184022278196,0.013733868498722891,149.61323183040943,4.013333511352539,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1954.phot.1.fits,
146,NGC3486,ok,5.945981872877753,5.9431062070672676,123,123,0.0012302460492098419,0.00011502663241940027,0.009859828185612417,178.44489635254013,4.40617374216873,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3486.phot.1.fits,
147,ESO054-021,ok,6.137941385877302,6.134017074031177,37,37,0.001032625380257319,0.00015697247384500069,0.014939634222645775,106.89810447511162,4.199999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO054-021.phot.1.fits,
148,NGC2968,ok,6.419628633777729,6.415878757420124,50,50,0.0008375910880308234,0.00014999505430422194,0.009333076859317405,138.8000030517578,16.193333689371745,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC2968.phot.1.fits,
149,NGC1187,ok,6.458646447081828,6.456353166748273,110,110,0.000823445746154134,9.173121334222718e-05,0.013998357082574676,206.99983740986522,18.2,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1187.phot.1.fits,
150,NGC3726,ok,6.4880117398474635,6.4871017757089495,57,57,0.0006975548865555474,3.6398565540554226e-05,0.015599529049503704,161.62336009039592,10.586261850557236,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3726.phot.1.fits,
151,NGC4559,ok,6.491897721213703,6.487273676011609,417,417,0.0012648398779444685,0.00018496180808373635,0.00887217901872252,323.9695042699654,3.6050514420367454,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4559.phot.1.fits,
152,NGC5068,ok,6.52743196476665,6.525524812809072,153,153,0.0009274469748861907,7.628607830307933e-05,0.02135117806617214,229.3528448169411,9.98542039831895,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5068.phot.1.fits,
153,NGC3673,ok,6.555576375043844,6.5529736231660465,75,75,0.0007975075231543017,0.00010411007511189766,0.013341137878996255,174.1686575180059,20.020000712076822,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3673.phot.1.fits,
154,IC4901,ok,6.615022090803369,6.611362990001955,113,113,0.001062809202234721,0.00014636403205658204,0.01384526862519636,184.06448682126575,6.159999910990396,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC4901.phot.1.fits,
155,NGC4214,ok,6.708657253405016,6.705498442812974,234,234,0.0017223485768542849,0.00012635242368165282,0.01563925047866302,208.21122117959052,10.214312328150543,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4214.phot.1.fits,
156,NGC1350,ok,6.835382612297682,6.833081476330377,135,135,0.0006487858093723117,9.204543869220756e-05,0.012928757994292162,258.8034159752838,26.78666737874349,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1350.phot.1.fits,
157,NGC7424,ok,6.870533382111125,6.868137114641959,160,160,0.0008128016256032512,9.58506987666307e-05,0.014022802292076836,250.59361681363612,11.666666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7424.phot.1.fits,
158,NGC0986,ok,6.920648434160524,6.9185336236065496,41,41,0.0009897643877945152,8.459242215900283e-05,0.011110167694403796,115.47929699256767,12.302952961458407,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0986.phot.1.fits,
159,NGC0672,ok,7.217314521852498,7.2140169426679,149,149,0.0010305641820156175,0.00013190316738390055,0.0109853378632564,215.03251348073124,14.563263360722079,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0672.phot.1.fits,
160,NGC3344,ok,7.253697279838542,7.25187050182537,91,91,0.0006877683052179697,7.307112052688301e-05,0.01988856648323418,205.35445612765275,7.295937221329986,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3344.phot.1.fits,
161,NGC7582,ok,7.354153793152433,7.351082167565947,262,262,0.0006944168356325952,0.00012286502345942296,0.01187047811400808,347.5121587943985,23.84666595458984,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7582.phot.1.fits,
162,NGC4654,ok,7.38198361274283,7.379832518761514,81,81,0.0012352645143580438,8.604375925260877e-05,0.01741175808359836,144.71186191467493,8.24011711403707,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4654.phot.1.fits,
163,NGC1672,ok,7.4515449342898945,7.448601696007653,135,135,0.001229664984606416,0.00011772953128965584,0.014339280448619918,188.14996044201467,21.286970211751676,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1672.phot.1.fits,
164,NGC1291,ok,7.464601585854431,7.4623241737258414,288,288,0.0007872638208537439,9.109648514356769e-05,0.01277733008237286,342.37664456376854,27.810395123444756,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1291.phot.1.fits,
165,NGC4579,ok,7.541991921708316,7.540557662178182,30,30,0.0004068789670699289,5.7370381205371415e-05,0.017639946269485098,153.6399408687657,11.644888253901524,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4579.phot.1.fits,
166,NGC4639,ok,7.784258565396621,7.7798863616273355,18,18,0.0007447864945382324,0.0001748881507714503,0.011737925382329985,88.0043483305265,7.324548848989287,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4639.phot.1.fits,
167,NGC2903,ok,7.8420061555391,7.839256120071788,464,464,0.0011056411527262157,0.00011000141869251093,0.009975801098809542,366.01942240277845,19.48444367215119,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC2903.phot.1.fits,
168,NGC5236,ok,7.893676984888063,7.891000165149743,1952,1952,0.0013492496872256744,0.00010707278953281678,0.016634404373204043,680.7223412329747,53.62000071207682,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5236.phot.1.fits,
169,NGC4314,ok,7.966052571919078,7.962927616634623,76,76,0.0007736943907156673,0.00012499821137818332,0.01195030453768008,178.0453886170892,20.771962005327072,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4314.phot.1.fits,
170,NGC3227,ok,7.970725817237613,7.967363907863456,50,50,0.0006803461601262722,0.00013447637496627956,0.01368393241815811,154.01171493551757,17.968033409143718,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3227.phot.1.fits,
171,NGC3627,ok,8.016532753944517,8.014357744147983,292,292,0.0009393084502375615,8.700039186136871e-05,0.011246491123398478,315.14043586700853,18.99804873055011,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3627.phot.1.fits,
172,NGC1313,ok,8.018181997765803,8.01590385531181,441,441,0.0012212920217229356,9.112569815965207e-05,0.014309909320432425,339.23771661897865,12.016837776308215,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1313.phot.1.fits,
173,NGC1512,ok,8.111690745802907,8.10778529817825,211,211,0.0010112338010888735,0.0001562179049862461,0.008534269404682118,258.5259432442724,20.428624656301086,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1512.phot.1.fits,
174,NGC4064,ok,8.435117819630767,8.430797608500523,22,22,0.000725689404934688,0.00017280844520977857,0.007908900631091538,98.74250288566891,10.071254735575447,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4064.phot.1.fits,
175,NGC4293,ok,8.474496949185063,8.471396253252134,92,92,0.0008092678764634993,0.00012402783731715246,0.007784605440610582,191.53367591702698,22.345595523653145,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4293.phot.1.fits,
176,NGC3319,ok,8.485758720159993,8.480069905236505,93,93,0.0012105907162010881,0.00022755259693951234,0.006816478374845131,157.44509154418546,18.368594013488302,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3319.phot.1.fits,
177,NGC1097,ok,8.600007754494523,8.596578770084138,319,319,0.0009742064340379788,0.00013715937641539956,0.01011760335663265,323.9695042699654,26.89482740411838,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1097.phot.1.fits,
178,NGC4450,ok,8.654904840128372,8.652255138821051,46,46,0.0005260990896198362,0.00010598805229287432,0.012265577418505168,167.3031551499683,12.760736821121597,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4450.phot.1.fits,
179,NGC3953,ok,8.697658164226361,8.694371625011149,175,175,0.0015771022773356884,0.00013146156860848528,0.00881933284212404,188.14996044201467,8.612067182165168,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3953.phot.1.fits,
180,NGC1808,ok,8.800377830954929,8.7962979660462,370,370,0.0011333492614851164,0.0001631945963491232,0.008790586973407852,335.4904988717229,39.140558201701005,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1808.phot.1.fits,
181,NGC4725,ok,8.87639290151337,8.873706596366603,231,231,0.0008152547935923091,0.00010745220587066009,0.01107231438182038,302.3828845900574,35.278003202173366,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4725.phot.1.fits,
182,NGC1559,ok,9.321940495634685,9.315586754157824,101,101,0.0019538806778611776,0.00025414965907443506,0.006921406946915652,128.38199831081113,5.2359076699600156,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1559.phot.1.fits,
