rank,name,status,pollution_score,source_score,source_count,contaminated_pixels,coverage_fraction,weighted_coverage_fraction,residual_sigma,aperture_radius_pixels,center_radius_pixels,rejected_large_segments,image_path,error
39,NGC4532,ok,6.605186372072316,6.601226934913416,26,26,0.0014334546256478111,0.00015837748635601654,0.011955662408868141,76.51537709978284,8.926793994974664,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4532.phot.1.fits,
40,NGC3681,ok,6.60654998793269,6.60270847703403,25,25,0.0010536075522589346,0.00015366043594638648,0.01598873362470166,87.09034366958072,5.553333155314127,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3681.phot.1.fits,
41,NGC5669,ok,6.615703990681092,6.610840443495219,34,34,0.0017457383446292873,0.000194541887434913,0.01760349231472117,78.79599271030662,3.0,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5669.phot.1.fits,
42,NGC4496A,ok,6.76264296873711,6.7596668983765715,48,48,0.0014360078980434393,0.0001190428144215194,0.016639635541928415,103.39609367758226,6.695095223370294,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4496A.phot.1.fits,
43,UGC07612,ok,6.788385047381511,6.782576276138541,30,30,0.0011617550245904813,0.00023235084971878615,0.012230151819416555,91.19478511598187,9.98666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07612.phot.1.fits,
44,PGC051523,ok,6.900127189966614,6.895474366570601,13,13,0.0007831325301204819,0.0001861129358405456,0.012861350482614362,73.19999694824219,8.539999643961588,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC051523.phot.1.fits,
45,NGC1051,ok,6.9637512601149405,6.960767812075696,18,18,0.0007035372288450264,0.00011933792156979041,0.013600403105135685,90.56700463098012,7.88666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1051.phot.1.fits,
46,UGC08385,ok,6.984231331892155,6.978093079961929,40,40,0.001134365606034825,0.0002455300772090328,0.01179558130079806,106.65224565732882,12.180000178019206,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC08385.phot.1.fits,
47,IC2007,ok,7.000933971562252,6.994188105633262,21,21,0.0016320820704126837,0.0002698346371595796,0.015433573601625969,64.26433299718077,5.6,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC2007.phot.1.fits,
48,ESO485-021,ok,7.023609126219022,7.018516392075805,61,61,0.0015653869841921577,0.00020370936572872242,0.013366064271018946,111.936056928417,11.106666310628254,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO485-021.phot.1.fits,
49,UGC02302,ok,7.087162576015781,7.0834409164309715,159,159,0.0009006508476880463,0.00014886638339239167,0.01184510370831784,237.12099263012232,6.019999821980794,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC02302.phot.1.fits,
50,UGC02345,ok,7.13731301034176,7.132374575163113,59,59,0.0009473802527417826,0.00019753740714587595,0.01229192838039986,141.24399874578538,11.293333689371744,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC02345.phot.1.fits,
51,PGC048179,ok,7.1906306554173485,7.186519429595644,53,53,0.0014267639378684686,0.00016444903286816408,0.014808050040379807,109.38808119747767,12.08666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC048179.phot.1.fits,
52,NGC0255,ok,7.208345148428974,7.203608917986857,51,51,0.0015636976851142112,0.00018944921768467116,0.014585222498684703,102.08689723347648,6.440000089009603,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0255.phot.1.fits,
53,IC3517,ok,7.280599851011163,7.271982970056069,19,19,0.0011826953003423592,0.00034467523820378457,0.01212305372719736,72.0,8.399999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3517.phot.1.fits,
54,NGC4389,ok,7.293847493387441,7.28909355420431,87,87,0.0009714917423201902,0.0001901575673252152,0.012268427905522006,170.0,19.833333333333332,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4389.phot.1.fits,
55,IC1933,ok,7.321563496578295,7.317324269019271,45,45,0.0011160991096009327,0.00016956910236096243,0.0128452955515522,113.49324259419112,6.766666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC1933.phot.1.fits,
56,UGC08489,ok,7.361104148012757,7.35392496306082,27,27,0.0009692357396704598,0.00028716739807750066,0.011790623561883403,94.80000305175781,11.060000356038412,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC08489.phot.1.fits,
57,ESO298-023,ok,7.374637000708075,7.36115535808567,16,16,0.0019358741681790683,0.0005392657048962278,0.013053350247996719,51.51930602208079,4.946666844685872,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO298-023.phot.1.fits,
58,NGC1326A,ok,7.423852864571137,7.418998525993804,35,35,0.0010120872130009832,0.0001941735430932948,0.01180125773175728,105.18892198832376,7.373333422342935,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC1326A.phot.1.fits,
59,UGC05633,ok,7.6414455426219545,7.635591235181443,50,50,0.0013170718857835261,0.00023417229762046632,0.012285591765122828,110.40023665094502,10.126667022705078,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05633.phot.1.fits,
60,UGC08851,ok,7.6621995574213955,7.649949936117471,14,14,0.0013589594253543,0.0004899848521569869,0.01129993500811493,57.40768107484414,4.059999910990397,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC08851.phot.1.fits,
