rank,name,status,pollution_score,source_score,source_count,contaminated_pixels,coverage_fraction,weighted_coverage_fraction,residual_sigma,aperture_radius_pixels,center_radius_pixels,rejected_large_segments,image_path,error
103,NGC5569,ok,2.1634183458657423,2.1610616802455285,7,7,0.0005122950819672131,9.426662480855447e-05,0.013482471837385247,66.4000015258789,7.746666844685873,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC5569.phot.1.fits,
104,NGC3380,ok,2.1756238552037526,2.1741832163797965,14,14,0.0008711885500933416,5.762555295823893e-05,0.015376289759484772,72.0,8.399999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3380.phot.1.fits,
105,UGC05832,ok,2.3239131521848058,2.3219085660154075,6,6,0.0005453553899291038,8.018344677592457e-05,0.015915435283568348,59.599998474121094,6.953333155314127,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05832.phot.1.fits,
106,UGC07612,ok,2.4242639607441108,2.4220343343076305,18,18,0.0007928467603400431,8.918505745921747e-05,0.012354101429517211,85.5999984741211,9.98666648864746,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07612.phot.1.fits,
107,UGC02345,ok,2.4388059682160614,2.4377102947725264,14,14,0.00048229295852280556,4.382693774140705e-05,0.012178934140028342,96.80000305175781,11.293333689371744,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC02345.phot.1.fits,
108,ESO202-041,ok,2.7540538291117977,2.7521863465336276,7,7,0.00048265876025649866,7.469930312681096e-05,0.01169189018081654,68.4000015258789,7.980000178019205,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO202-041.phot.1.fits,
109,UGC05633,ok,2.7972942749799663,2.795500013960681,13,13,0.0005566974991435423,7.177044077141387e-05,0.012506154629177065,86.80000305175781,10.126667022705078,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05633.phot.1.fits,
110,PGC035705,ok,2.833119225601599,2.8291275160509954,11,11,0.0009231285666330984,0.00015966838202415208,0.012995893551526654,62.0,7.233333333333333,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC035705.phot.1.fits,
111,ESO236-039,ok,2.8754050459399396,2.8694963774676547,6,6,0.0012113870381586917,0.00023634673889138814,0.015555283734029089,40.0,4.666666666666667,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO236-039.phot.1.fits,
112,UGC05354,ok,2.8937262617829305,2.891818567566968,4,4,0.0002965379197864927,7.630776863850136e-05,0.013264245166328731,66.0,7.699999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05354.phot.1.fits,
113,ESO026-001,ok,2.973287627297896,2.9714779415477333,14,14,0.0008250825082508251,7.238743000650177e-05,0.017265595299780993,74.0,8.633333333333333,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO026-001.phot.1.fits,
114,UGC09245,ok,2.985543269505437,2.9836285904529753,11,11,0.0006277105683633874,7.658716209846154e-05,0.012349278737349275,75.19999694824219,8.77333297729492,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC09245.phot.1.fits,
115,PGC051523,ok,3.066988799340027,3.065059831347118,10,10,0.0006024096385542169,7.715871971634854e-05,0.012861350482614362,73.19999694824219,8.539999643961588,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC051523.phot.1.fits,
116,NGC7552,ok,3.114272196215147,3.113052606430555,46,46,0.0009056900964756842,4.8783591383683015e-05,0.013790819865888333,128.01611042681805,14.93521288312877,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7552.phot.1.fits,
117,NGC0986,ok,3.1287926707043243,3.127291496678919,34,34,0.0009867370926081784,6.004696101621904e-05,0.013001146827751197,105.45388252678636,12.302952961458407,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC0986.phot.1.fits,
118,ESO443-085,ok,3.2144311024024743,3.210352711378024,13,13,0.0008560516264980903,0.00016313564097801471,0.01445838311783423,70.0,8.166666666666666,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO443-085.phot.1.fits,
119,UGC05393,ok,3.229770910651849,3.2267701691971142,12,12,0.0006238303181534623,0.00012002965818938101,0.012136482794802707,78.80000305175781,9.193333689371745,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC05393.phot.1.fits,
120,UGC07911,ok,3.318106974210737,3.315792073669923,28,28,0.0006806690003889537,9.259602163256508e-05,0.012930649670049187,115.19999694824219,13.439999643961588,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/UGC07911.phot.1.fits,
121,IC3517,ok,3.37615184706703,3.37335240688399,9,9,0.0005602240896358543,0.00011197760732159063,0.01212305372719736,72.0,8.399999999999999,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/IC3517.phot.1.fits,
122,PGC002492,ok,3.3945537750286143,3.3905445434900763,8,8,0.0007270083605961468,0.0001603692615415202,0.01322963577053746,59.599998474121094,6.953333155314127,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/PGC002492.phot.1.fits,
123,ESO085-047,ok,3.3952921735426664,3.3903886164854615,10,10,0.0009208951100469656,0.00019614228228819253,0.013764335906759224,59.20000076293945,6.9066667556762695,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO085-047.phot.1.fits,
124,NGC4389,ok,3.44023460090207,3.4382955290267807,52,52,0.0005806617310419528,7.756287501157683e-05,0.012268427905522006,170.0,19.833333333333332,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4389.phot.1.fits,
125,ESO357-012,ok,3.5615052395910043,3.5594935568860873,20,20,0.0005533268778530917,8.04673081966795e-05,0.012052282788034722,108.0,12.6,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/ESO357-012.phot.1.fits,
126,NGC7800,ok,3.594515733459654,3.5914038910606427,33,33,0.0008676903660075726,0.00012447369596043956,0.013295869024437358,110.80000305175781,12.926667022705077,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC7800.phot.1.fits,
127,NGC6237,ok,3.6020221178499074,3.5999950719146447,25,25,0.0005716114871044449,8.108183741050419e-05,0.012186991290656143,118.80000305175781,13.86000035603841,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC6237.phot.1.fits,
128,NGC4204,ok,3.637706594504422,3.6356304680133666,87,87,0.0007520681875156681,8.304505964220548e-05,0.01157306864064323,193.1999969482422,22.539999643961586,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC4204.phot.1.fits,
129,NGC3627,ok,3.689511607387366,3.6891387887602383,80,80,0.0009735794866802157,1.4912745085115312e-05,0.025953768577177044,162.84041769042955,18.99804873055011,0,/mnt/d/Dropbox/Public Documents/UCLAN/MSc Research/Erwin/s4g_images_36um/NGC3627.phot.1.fits,
