rank,name,catalogue,candidate_rank,x,y,score,peak
30,NGC5236,2MASS,80,1784.2942439570584,1522.696391789783,0.08141973106150323,6.601020097747095
30,NGC5236,2MASS,81,1478.304314472557,1274.4069621948568,0.03919910944364928,2.795309378750526
30,NGC5236,2MASS,82,1251.904466293038,1290.3508107137645,0.03205114984372111,3.3140803797701603
30,NGC5236,weak_Gaia,1,1102.8257625169829,1715.123900287465,0.3442292356240916,43.199269490581294
30,NGC5236,weak_Gaia,2,1083.6818721476423,1728.8800899731514,0.30938321224938403,43.80310762544368
30,NGC5236,weak_Gaia,3,1078.7158013984417,1709.1739773674326,0.2986271368127737,43.923429362896854
30,NGC5236,weak_Gaia,4,1600.2128994512836,1758.050110181455,0.2939830508701857,53.21446963691313
30,NGC5236,weak_Gaia,5,1100.1031990555857,1665.842822613055,0.27735707969735474,351.9844383987227
30,NGC5236,weak_Gaia,6,1231.9730207516957,1837.4877951919125,0.2723960227237548,42.79827766411781
30,NGC5236,weak_Gaia,7,1071.8147621362812,1619.0731434195145,0.2703714068126891,25.719885250837894
30,NGC5236,weak_Gaia,8,1189.3054085019676,1614.5276839020694,0.2646150913578671,4708.344081300318
30,NGC5236,weak_Gaia,9,1019.1861731326776,1655.9482903778828,0.2604696108215162,19.304199850479073
30,NGC5236,weak_Gaia,10,1145.5413350399772,1635.253930614453,0.2542928635114421,926.3972628832247
30,NGC5236,weak_Gaia,11,1188.9198197000526,1385.2409673774123,0.24825721219956684,267.7127061718195
30,NGC5236,weak_Gaia,12,1096.8240927113382,1482.5014356336656,0.24089918998612667,29.869200700228962
30,NGC5236,weak_Gaia,13,1462.2291197868979,1386.7965546762841,0.23788754681750265,596.5419247208105
30,NGC5236,weak_Gaia,14,1202.073179985975,1682.5940574639724,0.23156337863131154,254.52632443325223
30,NGC5236,weak_Gaia,15,1641.4635745721102,1726.9639408443995,0.22353517527268893,20.129748611227722
30,NGC5236,weak_Gaia,16,1266.7688773981379,1624.8409687476376,0.22054014179261552,329.6427594838251
30,NGC5236,weak_Gaia,17,1359.5041448890158,1710.2906353489711,0.20657823130460523,164.56211491766052
30,NGC5236,weak_Gaia,18,1210.7275826623334,1670.253372906961,0.20523809137597704,117.1796199672119
